transaction_id,customer_email,product,quantity,unit_price,timestamp
TRX-24842,user_718@example.com,Laptop,4,15000,2026-02-03 11:19:02.971633
TRX-24843,user_863@example.com,Monitor,1,3000,2026-02-27 11:19:02.971659
TRX-24844,user_437@example.com,Laptop,3,15000,2026-02-18 11:19:02.971685
TRX-24845,user_815@example.com,Mouse,4,300,2026-02-05 11:19:02.971712
TRX-24846,user_302@example.com,Smartphone,3,8000,2026-02-03 11:19:02.971738
TRX-24847,user_259@example.com,Keyboard,4,500,2026-02-10 11:19:02.971764
TRX-24848,user_759@example.com,Monitor,3,3000,2026-02-18 11:19:02.971790
TRX-24849,user_701@example.com,Mouse,4,300,2026-02-19 11:19:02.971816
TRX-24850,user_240@example.com,Smartphone,2,8000,2026-02-20 11:19:02.971847
TRX-24851,user_728@example.com,Headphones,3,1500,2026-02-28 11:19:02.971873
TRX-24852,user_606@example.com,Smartphone,2,8000,2026-02-07 11:19:02.971900
TRX-24853,user_674@example.com,Headphones,2,1500,2026-02-07 11:19:02.971926
TRX-24854,user_191@example.com,Keyboard,4,500,2026-02-04 11:19:02.971952
TRX-24855,user_783@example.com,Mouse,3,300,2026-02-18 11:19:02.971978
TRX-24856,user_599@example.com,Mouse,2,300,2026-02-14 11:19:02.972005
TRX-24857,user_189@example.com,Monitor,2,3000,2026-02-09 11:19:02.972031
TRX-24858,user_980@example.com,Smartphone,4,8000,2026-02-08 11:19:02.972057
TRX-24859,user_784@example.com,Smartphone,4,8000,2026-02-14 11:19:02.972083
TRX-24860,user_631@example.com,Monitor,3,3000,2026-02-09 11:19:02.972109
TRX-24861,user_758@example.com,Monitor,4,3000,2026-02-13 11:19:02.972135
TRX-24862,user_262@example.com,Headphones,5,1500,2026-02-03 11:19:02.972161
TRX-24863,user_768@example.com,Smartphone,3,8000,2026-02-21 11:19:02.972187
TRX-24864,user_475@example.com,Smartphone,5,8000,2026-02-10 11:19:02.972214
TRX-24865,user_296@example.com,Keyboard,2,500,2026-02-27 11:19:02.972242
TRX-24866,user_201@example.com,Smartphone,1,8000,2026-02-26 11:19:02.972269
TRX-24867,user_229@example.com,Laptop,1,15000,2026-02-08 11:19:02.972295
TRX-24868,user_360@example.com,Headphones,5,1500,2026-02-14 11:19:02.972321
TRX-24869,,Mouse,3,300,2026-02-21 11:19:02.972349
TRX-24870,user_899@example.com,Headphones,1,1500,2026-02-03 11:19:02.972375
TRX-24871,user_668@example.com,Mouse,2,300,2026-02-21 11:19:02.972403
TRX-24872,user_100@example.com,Mouse,5,300,2026-02-01 11:19:02.972430
TRX-24873,user_854@example.com,Monitor,2,3000,2026-02-02 11:19:02.972456
TRX-24874,user_715@example.com,Smartphone,5,8000,2026-02-20 11:19:02.972482
TRX-24875,user_651@example.com,Monitor,5,3000,2026-02-25 11:19:02.972508
TRX-24876,user_655@example.com,Monitor,1,3000,2026-02-08 11:19:02.972534
TRX-24877,user_849@example.com,Laptop,4,15000,2026-02-20 11:19:02.972560
TRX-24878,user_471@example.com,Laptop,5,15000,2026-02-15 11:19:02.972586
TRX-24879,user_614@example.com,Mouse,5,300,2026-02-24 11:19:02.972612
TRX-24880,user_902@example.com,Monitor,4,3000,2026-02-18 11:19:02.972638
TRX-24881,user_762@example.com,Smartphone,4,8000,2026-02-26 11:19:02.972664
TRX-24882,user_228@example.com,Laptop,3,15000,2026-02-27 11:19:02.972690
TRX-24883,user_393@example.com,Mouse,4,300,2026-02-19 11:19:02.972716
TRX-24884,user_356@example.com,Monitor,1,3000,2026-02-01 11:19:02.972742
TRX-24885,user_842@example.com,Headphones,1,1500,2026-02-07 11:19:02.972768
TRX-24886,user_474@example.com,Keyboard,2,500,2026-02-03 11:19:02.972794
TRX-24887,user_825@example.com,Headphones,1,1500,2026-02-07 11:19:02.972820
TRX-24888,user_589@example.com,Monitor,4,3000,2026-02-14 11:19:02.972846
TRX-24889,user_732@example.com,Smartphone,4,8000,2026-02-11 11:19:02.972873
TRX-24890,user_706@example.com,Monitor,3,3000,2026-03-01 11:19:02.972902
TRX-24891,user_892@example.com,Monitor,3,3000,2026-02-24 11:19:02.972928
TRX-24892,user_977@example.com,Laptop,5,15000,2026-02-20 11:19:02.972955
TRX-24893,,Headphones,3,1500,2026-02-04 11:19:02.972983
TRX-24894,user_177@example.com,Keyboard,1,500,2026-02-06 11:19:02.973012
TRX-24895,user_584@example.com,Monitor,5,3000,2026-03-02 11:19:02.973039
TRX-24896,user_280@example.com,Mouse,3,300,2026-02-04 11:19:02.973065
TRX-24897,user_727@example.com,Headphones,3,1500,2026-02-26 11:19:02.973091
TRX-24898,user_430@example.com,Smartphone,5,8000,2026-02-27 11:19:02.973118
TRX-24899,user_342@example.com,Keyboard,4,500,2026-02-14 11:19:02.973144
TRX-24900,user_831@example.com,Keyboard,2,500,2026-02-27 11:19:02.973170
TRX-24901,user_943@example.com,Laptop,4,15000,2026-02-09 11:19:02.973197
TRX-24902,user_318@example.com,Monitor,1,3000,2026-02-24 11:19:02.973223
TRX-24903,user_994@example.com,Headphones,1,1500,2026-02-13 11:19:02.973249
TRX-24904,user_572@example.com,Headphones,2,1500,2026-02-19 11:19:02.973276
TRX-24905,user_571@example.com,Smartphone,3,8000,2026-02-03 11:19:02.973302
TRX-24906,user_689@example.com,Mouse,4,300,2026-02-17 11:19:02.973328
TRX-24907,user_467@example.com,Mouse,2,300,2026-02-11 11:19:02.973354
TRX-24908,user_207@example.com,Monitor,1,3000,2026-02-18 11:19:02.973382
TRX-24909,user_535@example.com,Headphones,4,1500,2026-02-17 11:19:02.973408
TRX-24910,user_985@example.com,Keyboard,5,500,2026-02-24 11:19:02.973435
TRX-24911,user_647@example.com,Laptop,5,15000,2026-02-16 11:19:02.973460
TRX-24912,user_875@example.com,Headphones,2,1500,2026-02-20 11:19:02.973487
TRX-24913,user_543@example.com,Mouse,1,300,2026-02-04 11:19:02.973513
TRX-24914,user_529@example.com,Laptop,1,15000,2026-02-23 11:19:02.973542
TRX-24915,user_170@example.com,Monitor,2,3000,2026-02-10 11:19:02.973568
TRX-24916,user_697@example.com,Keyboard,2,500,2026-02-21 11:19:02.973595
TRX-24917,user_373@example.com,Laptop,1,15000,2026-02-11 11:19:02.973621
TRX-24918,user_903@example.com,Headphones,2,1500,2026-02-13 11:19:02.973647
TRX-24919,user_533@example.com,Smartphone,3,8000,2026-02-07 11:19:02.973673
TRX-24920,user_544@example.com,Smartphone,5,8000,2026-02-19 11:19:02.973699
TRX-24921,user_797@example.com,Headphones,2,1500,2026-03-03 11:19:02.973725
TRX-24922,user_933@example.com,Laptop,1,15000,2026-02-06 11:19:02.973751
TRX-24923,user_141@example.com,Mouse,5,300,2026-02-19 11:19:02.973778
TRX-24924,user_169@example.com,Laptop,1,15000,2026-03-03 11:19:02.973804
TRX-24925,user_449@example.com,Smartphone,5,8000,2026-02-18 11:19:02.973833
TRX-24926,user_767@example.com,Headphones,2,1500,2026-02-14 11:19:02.973860
TRX-24927,user_756@example.com,Keyboard,5,500,2026-02-23 11:19:02.973886
TRX-24928,user_614@example.com,Laptop,4,15000,2026-02-13 11:19:02.973914
TRX-24929,,Laptop,5,15000,2026-02-05 11:19:02.973940
TRX-24930,user_452@example.com,Keyboard,1,500,2026-02-17 11:19:02.973966
TRX-24931,user_169@example.com,Smartphone,1,8000,2026-02-24 11:19:02.973993
TRX-24932,user_409@example.com,Laptop,3,15000,2026-02-27 11:19:02.974019
TRX-24933,user_175@example.com,Laptop,4,15000,2026-02-10 11:19:02.974045
TRX-24934,user_136@example.com,Monitor,2,3000,2026-02-13 11:19:02.974071
TRX-24935,,Smartphone,2,8000,2026-02-18 11:19:02.974096
TRX-24936,user_866@example.com,Monitor,2,3000,2026-02-18 11:19:02.974125
TRX-24937,user_721@example.com,Smartphone,2,8000,2026-02-11 11:19:02.974152
TRX-24938,user_873@example.com,Mouse,3,300,2026-02-16 11:19:02.974178
TRX-24939,user_633@example.com,Smartphone,2,8000,2026-02-24 11:19:02.974203
TRX-24940,user_996@example.com,Smartphone,1,8000,2026-02-10 11:19:02.974229
TRX-24941,user_354@example.com,Mouse,4,300,2026-02-27 11:19:02.974256
TRX-24942,user_853@example.com,Smartphone,5,8000,2026-02-14 11:19:02.974282
TRX-24943,user_246@example.com,Smartphone,5,8000,2026-02-28 11:19:02.974308
TRX-24944,user_300@example.com,Smartphone,5,8000,2026-02-19 11:19:02.974334
TRX-24945,user_551@example.com,Laptop,2,15000,2026-02-25 11:19:02.974360
TRX-24946,user_997@example.com,Monitor,4,3000,2026-02-14 11:19:02.974386
TRX-24947,user_765@example.com,Mouse,2,300,2026-02-05 11:19:02.974414
TRX-24948,user_614@example.com,Laptop,3,15000,2026-02-01 11:19:02.974441
TRX-24949,user_202@example.com,Monitor,3,3000,2026-03-01 11:19:02.974467
TRX-24950,user_766@example.com,Keyboard,3,500,2026-02-28 11:19:02.974495
TRX-24951,user_542@example.com,Laptop,2,15000,2026-03-02 11:19:02.974522
TRX-24952,user_580@example.com,Smartphone,1,8000,2026-02-22 11:19:02.974548
TRX-24953,user_595@example.com,Smartphone,4,8000,2026-03-03 11:19:02.974574
TRX-24954,user_243@example.com,Headphones,3,1500,2026-03-01 11:19:02.974600
TRX-24955,user_397@example.com,Keyboard,1,500,2026-02-24 11:19:02.974626
TRX-24956,,Monitor,2,3000,2026-02-25 11:19:02.974652
TRX-24957,user_526@example.com,Laptop,1,15000,2026-02-21 11:19:02.974678
TRX-24958,user_764@example.com,Headphones,5,1500,2026-02-27 11:19:02.974706
TRX-24959,user_525@example.com,Keyboard,3,500,2026-02-06 11:19:02.974732
TRX-24960,user_970@example.com,Keyboard,3,500,2026-02-10 11:19:02.974758
TRX-24961,user_549@example.com,Headphones,2,1500,2026-02-10 11:19:02.974784
TRX-24962,user_620@example.com,Smartphone,2,8000,2026-02-13 11:19:02.974810
TRX-24963,user_797@example.com,Laptop,4,15000,2026-02-04 11:19:02.974836
TRX-24964,user_662@example.com,Laptop,4,15000,2026-02-20 11:19:02.974862
TRX-24965,,Keyboard,3,500,2026-02-20 11:19:02.974887
TRX-24966,user_120@example.com,Laptop,5,15000,2026-02-02 11:19:02.974913
TRX-24967,user_205@example.com,Mouse,5,300,2026-02-08 11:19:02.974939
TRX-24968,user_459@example.com,Keyboard,2,500,2026-02-13 11:19:02.974968
TRX-24969,user_490@example.com,Headphones,5,1500,2026-03-01 11:19:02.974994
TRX-24970,user_645@example.com,Laptop,5,15000,2026-02-15 11:19:02.975020
TRX-24971,user_523@example.com,Laptop,4,15000,2026-02-16 11:19:02.975046
TRX-24972,user_330@example.com,Keyboard,5,500,2026-02-01 11:19:02.975072
TRX-24973,user_175@example.com,Smartphone,1,8000,2026-03-01 11:19:02.975098
TRX-24974,user_361@example.com,Laptop,2,15000,2026-02-26 11:19:02.975124
TRX-24975,user_380@example.com,Mouse,2,300,2026-02-12 11:19:02.975150
TRX-24976,user_844@example.com,Keyboard,5,500,2026-02-26 11:19:02.975176
TRX-24977,user_782@example.com,Mouse,4,300,2026-02-17 11:19:02.975201
TRX-24978,user_858@example.com,Laptop,4,15000,2026-02-06 11:19:02.975230
TRX-24979,,Laptop,1,15000,2026-02-22 11:19:02.975255
TRX-24980,user_896@example.com,Monitor,4,3000,2026-02-25 11:19:02.975282
TRX-24981,user_372@example.com,Mouse,5,300,2026-02-23 11:19:02.975310
TRX-24982,user_877@example.com,Mouse,4,300,2026-02-28 11:19:02.975336
TRX-24983,user_847@example.com,Headphones,5,1500,2026-03-01 11:19:02.975363
TRX-24984,user_493@example.com,Keyboard,5,500,2026-02-20 11:19:02.975388
TRX-24985,user_724@example.com,Smartphone,3,8000,2026-02-27 11:19:02.975414
TRX-24986,user_306@example.com,Headphones,3,1500,2026-02-08 11:19:02.975443
TRX-24987,user_249@example.com,Smartphone,3,8000,2026-02-14 11:19:02.975469
TRX-24988,user_237@example.com,Headphones,3,1500,2026-02-08 11:19:02.975495
TRX-24989,,Keyboard,3,500,2026-03-03 11:19:02.975521
TRX-24990,user_696@example.com,Keyboard,1,500,2026-02-09 11:19:02.975547
TRX-24991,user_914@example.com,Keyboard,3,500,2026-02-17 11:19:02.975573
TRX-24992,user_722@example.com,Keyboard,4,500,2026-02-13 11:19:02.975599
TRX-24993,user_452@example.com,Mouse,3,300,2026-02-04 11:19:02.975625
TRX-24994,user_897@example.com,Monitor,3,3000,2026-02-20 11:19:02.975651
TRX-24995,user_728@example.com,Smartphone,4,8000,2026-03-02 11:19:02.975676
TRX-24996,user_895@example.com,Monitor,4,3000,2026-02-15 11:19:02.975702
TRX-24997,user_384@example.com,Smartphone,1,8000,2026-02-03 11:19:02.975728
TRX-24998,user_564@example.com,Smartphone,4,8000,2026-02-17 11:19:02.975754
TRX-24999,user_846@example.com,Laptop,3,15000,2026-02-19 11:19:02.975780
TRX-25000,user_805@example.com,Keyboard,5,500,2026-02-24 11:19:02.975806
TRX-25001,user_362@example.com,Smartphone,3,8000,2026-02-04 11:19:02.975834
TRX-25002,user_284@example.com,Keyboard,4,500,2026-02-28 11:19:02.975861
TRX-25003,user_586@example.com,Mouse,1,300,2026-03-01 11:19:02.975887
TRX-25004,user_671@example.com,Monitor,5,3000,2026-02-24 11:19:02.975913
TRX-25005,user_151@example.com,Keyboard,1,500,2026-02-11 11:19:02.975938
TRX-25006,user_621@example.com,Laptop,2,15000,2026-02-06 11:19:02.975968
TRX-25007,user_821@example.com,Laptop,2,15000,2026-02-28 11:19:02.975995
TRX-25008,user_662@example.com,Smartphone,4,8000,2026-02-17 11:19:02.976021
TRX-25009,user_245@example.com,Keyboard,4,500,2026-02-12 11:19:02.976047
TRX-25010,user_578@example.com,Laptop,2,15000,2026-02-12 11:19:02.976073
TRX-25011,user_504@example.com,Mouse,2,300,2026-02-02 11:19:02.976099
TRX-25012,user_602@example.com,Keyboard,1,500,2026-02-13 11:19:02.976125
TRX-25013,user_634@example.com,Smartphone,5,8000,2026-02-10 11:19:02.976151
TRX-25014,user_615@example.com,Monitor,1,3000,2026-02-20 11:19:02.976177
TRX-25015,user_786@example.com,Keyboard,4,500,2026-02-13 11:19:02.976203
TRX-25016,user_961@example.com,Keyboard,1,500,2026-02-05 11:19:02.976228
TRX-25017,user_920@example.com,Monitor,3,3000,2026-02-04 11:19:02.976254
TRX-25018,user_605@example.com,Smartphone,2,8000,2026-02-20 11:19:02.976280
TRX-25019,user_762@example.com,Monitor,5,3000,2026-02-22 11:19:02.976306
TRX-25020,user_983@example.com,Keyboard,3,500,2026-02-03 11:19:02.976332
TRX-25021,user_642@example.com,Mouse,5,300,2026-02-24 11:19:02.976358
TRX-25022,user_766@example.com,Monitor,2,3000,2026-02-27 11:19:02.976387
TRX-25023,user_746@example.com,Headphones,5,1500,2026-02-24 11:19:02.976414
TRX-25024,user_387@example.com,Headphones,5,1500,2026-02-01 11:19:02.976440
TRX-25025,user_342@example.com,Laptop,4,15000,2026-02-17 11:19:02.976468
TRX-25026,user_406@example.com,Mouse,3,300,2026-03-02 11:19:02.976494
TRX-25027,user_814@example.com,Headphones,4,1500,2026-02-25 11:19:02.976521
TRX-25028,user_698@example.com,Headphones,1,1500,2026-03-01 11:19:02.976547
TRX-25029,user_374@example.com,Monitor,3,3000,2026-02-08 11:19:02.976573
TRX-25030,user_467@example.com,Smartphone,2,8000,2026-02-09 11:19:02.976599
TRX-25031,user_301@example.com,Mouse,4,300,2026-02-21 11:19:02.976625
TRX-25032,user_679@example.com,Smartphone,4,8000,2026-02-04 11:19:02.976651
TRX-25033,user_877@example.com,Headphones,5,1500,2026-02-24 11:19:02.976678
TRX-25034,user_307@example.com,Smartphone,2,8000,2026-02-26 11:19:02.976703
TRX-25035,user_591@example.com,Smartphone,4,8000,2026-02-08 11:19:02.976730
TRX-25036,user_457@example.com,Laptop,3,15000,2026-02-15 11:19:02.976756
TRX-25037,user_925@example.com,Laptop,5,15000,2026-02-25 11:19:02.976782
TRX-25038,user_530@example.com,Headphones,4,1500,2026-02-22 11:19:02.976811
TRX-25039,,Mouse,2,300,2026-02-22 11:19:02.976837
TRX-25040,user_431@example.com,Smartphone,3,8000,2026-02-05 11:19:02.976863
TRX-25041,user_228@example.com,Monitor,5,3000,2026-02-05 11:19:02.976888
TRX-25042,user_784@example.com,Mouse,2,300,2026-02-24 11:19:02.976915
TRX-25043,,Monitor,1,3000,2026-02-17 11:19:02.976940
TRX-25044,user_534@example.com,Headphones,1,1500,2026-02-18 11:19:02.976968
TRX-25045,user_146@example.com,Monitor,1,3000,2026-02-15 11:19:02.976995
TRX-25046,user_208@example.com,Smartphone,2,8000,2026-02-07 11:19:02.977023
TRX-25047,user_625@example.com,Keyboard,4,500,2026-02-08 11:19:02.977049
TRX-25048,user_605@example.com,Monitor,5,3000,2026-02-01 11:19:02.977076
TRX-25049,user_912@example.com,Laptop,5,15000,2026-02-09 11:19:02.977102
TRX-25050,user_565@example.com,Mouse,3,300,2026-02-21 11:19:02.977127
TRX-25051,user_208@example.com,Mouse,2,300,2026-02-18 11:19:02.977153
TRX-25052,user_365@example.com,Headphones,1,1500,2026-02-01 11:19:02.977179
TRX-25053,user_276@example.com,Laptop,3,15000,2026-02-01 11:19:02.977204
TRX-25054,user_764@example.com,Laptop,3,15000,2026-02-20 11:19:02.977230
TRX-25055,user_178@example.com,Mouse,3,300,2026-02-04 11:19:02.977256
TRX-25056,user_771@example.com,Laptop,5,15000,2026-02-19 11:19:02.977282
TRX-25057,user_399@example.com,Laptop,1,15000,2026-02-09 11:19:02.977307
TRX-25058,user_951@example.com,Headphones,4,1500,2026-02-15 11:19:02.977333
TRX-25059,user_636@example.com,Smartphone,5,8000,2026-02-28 11:19:02.977359
TRX-25060,user_831@example.com,Smartphone,3,8000,2026-02-27 11:19:02.977385
TRX-25061,user_684@example.com,Mouse,5,300,2026-02-06 11:19:02.977411
TRX-25062,user_124@example.com,Laptop,2,15000,2026-02-21 11:19:02.977437
TRX-25063,user_205@example.com,Keyboard,1,500,2026-02-14 11:19:02.977466
TRX-25064,user_727@example.com,Keyboard,4,500,2026-03-03 11:19:02.977494
TRX-25065,,Smartphone,3,8000,2026-03-02 11:19:02.977519
TRX-25066,user_862@example.com,Monitor,4,3000,2026-03-01 11:19:02.977546
TRX-25067,user_960@example.com,Monitor,2,3000,2026-02-16 11:19:02.977574
TRX-25068,user_975@example.com,Headphones,3,1500,2026-02-06 11:19:02.977601
TRX-25069,user_930@example.com,Laptop,4,15000,2026-02-19 11:19:02.977627
TRX-25070,user_460@example.com,Monitor,2,3000,2026-02-12 11:19:02.977652
TRX-25071,user_125@example.com,Headphones,2,1500,2026-02-24 11:19:02.977678
TRX-25072,user_279@example.com,Smartphone,4,8000,2026-02-14 11:19:02.977704
TRX-25073,user_710@example.com,Headphones,2,1500,2026-02-09 11:19:02.977730
TRX-25074,user_256@example.com,Keyboard,1,500,2026-02-15 11:19:02.977756
TRX-25075,,Mouse,5,300,2026-02-11 11:19:02.977781
TRX-25076,user_170@example.com,Headphones,5,1500,2026-02-24 11:19:02.977806
TRX-25077,user_727@example.com,Monitor,3,3000,2026-02-24 11:19:02.977832
TRX-25078,user_344@example.com,Keyboard,4,500,2026-02-11 11:19:02.977858
TRX-25079,user_596@example.com,Headphones,5,1500,2026-02-23 11:19:02.977884
TRX-25080,user_711@example.com,Smartphone,3,8000,2026-02-04 11:19:02.977910
TRX-25081,user_996@example.com,Smartphone,4,8000,2026-02-19 11:19:02.977936
TRX-25082,user_138@example.com,Keyboard,5,500,2026-03-02 11:19:02.977961
TRX-25083,user_467@example.com,Mouse,3,300,2026-02-06 11:19:02.977987
TRX-25084,user_826@example.com,Keyboard,4,500,2026-02-20 11:19:02.978015
TRX-25085,user_780@example.com,Monitor,4,3000,2026-02-09 11:19:02.978041
TRX-25086,user_206@example.com,Mouse,3,300,2026-02-17 11:19:02.978067
TRX-25087,user_320@example.com,Mouse,4,300,2026-02-28 11:19:02.978095
TRX-25088,user_292@example.com,Keyboard,4,500,2026-02-03 11:19:02.978121
TRX-25089,user_612@example.com,Monitor,3,3000,2026-02-03 11:19:02.978147
TRX-25090,user_572@example.com,Mouse,4,300,2026-02-24 11:19:02.978173
TRX-25091,user_511@example.com,Headphones,4,1500,2026-02-19 11:19:02.978201
TRX-25092,user_733@example.com,Laptop,3,15000,2026-02-24 11:19:02.978228
TRX-25093,user_231@example.com,Smartphone,2,8000,2026-02-28 11:19:02.978253
TRX-25094,user_476@example.com,Laptop,1,15000,2026-03-03 11:19:02.978279
TRX-25095,user_209@example.com,Mouse,4,300,2026-02-26 11:19:02.978304
TRX-25096,user_418@example.com,Keyboard,2,500,2026-02-08 11:19:02.978330
TRX-25097,user_651@example.com,Keyboard,3,500,2026-02-16 11:19:02.978356
TRX-25098,user_859@example.com,Mouse,4,300,2026-02-22 11:19:02.978382
TRX-25099,user_348@example.com,Laptop,1,15000,2026-02-09 11:19:02.978408
TRX-25100,user_763@example.com,Keyboard,2,500,2026-02-20 11:19:02.978434
TRX-25101,user_795@example.com,Keyboard,1,500,2026-02-22 11:19:02.978460
TRX-25102,user_541@example.com,Monitor,3,3000,2026-03-02 11:19:02.978485
TRX-25103,user_460@example.com,Mouse,3,300,2026-02-02 11:19:02.978514
TRX-25104,user_398@example.com,Keyboard,2,500,2026-02-24 11:19:02.978540
TRX-25105,user_808@example.com,Monitor,3,3000,2026-02-03 11:19:02.978566
TRX-25106,user_277@example.com,Keyboard,5,500,2026-02-05 11:19:02.978591
TRX-25107,user_848@example.com,Mouse,5,300,2026-02-12 11:19:02.978617
TRX-25108,,Smartphone,2,8000,2026-02-23 11:19:02.978642
TRX-25109,user_467@example.com,Laptop,5,15000,2026-02-22 11:19:02.978670
TRX-25110,user_408@example.com,Mouse,5,300,2026-02-19 11:19:02.978697
TRX-25111,user_951@example.com,Smartphone,4,8000,2026-02-02 11:19:02.978722
TRX-25112,user_360@example.com,Headphones,2,1500,2026-03-03 11:19:02.978748
TRX-25113,user_216@example.com,Keyboard,5,500,2026-02-12 11:19:02.978774
TRX-25114,user_370@example.com,Laptop,1,15000,2026-02-10 11:19:02.978800
TRX-25115,user_436@example.com,Smartphone,3,8000,2026-02-22 11:19:02.978826
TRX-25116,user_368@example.com,Mouse,5,300,2026-02-14 11:19:02.978852
TRX-25117,user_953@example.com,Keyboard,2,500,2026-02-15 11:19:02.978878
TRX-25118,user_821@example.com,Headphones,5,1500,2026-02-11 11:19:02.978904
TRX-25119,user_193@example.com,Keyboard,1,500,2026-02-14 11:19:02.978932
TRX-25120,user_634@example.com,Mouse,5,300,2026-02-23 11:19:02.978958
TRX-25121,user_103@example.com,Mouse,2,300,2026-02-02 11:19:02.978984
TRX-25122,user_890@example.com,Smartphone,5,8000,2026-02-22 11:19:02.979011
TRX-25123,,Monitor,2,3000,2026-02-22 11:19:02.979036
TRX-25124,user_705@example.com,Headphones,3,1500,2026-02-01 11:19:02.979065
TRX-25125,user_926@example.com,Headphones,1,1500,2026-02-20 11:19:02.979091
TRX-25126,user_589@example.com,Monitor,3,3000,2026-02-02 11:19:02.979118
TRX-25127,user_843@example.com,Monitor,2,3000,2026-02-12 11:19:02.979144
TRX-25128,user_764@example.com,Headphones,3,1500,2026-02-20 11:19:02.979170
TRX-25129,user_483@example.com,Smartphone,5,8000,2026-02-05 11:19:02.979196
TRX-25130,user_503@example.com,Headphones,1,1500,2026-02-02 11:19:02.979222
TRX-25131,user_714@example.com,Laptop,1,15000,2026-02-06 11:19:02.979250
TRX-25132,user_977@example.com,Laptop,3,15000,2026-02-24 11:19:02.979276
TRX-25133,user_606@example.com,Laptop,4,15000,2026-02-16 11:19:02.979302
TRX-25134,user_234@example.com,Mouse,2,300,2026-02-08 11:19:02.979328
TRX-25135,user_528@example.com,Monitor,2,3000,2026-02-08 11:19:02.979354
TRX-25136,user_595@example.com,Monitor,1,3000,2026-02-15 11:19:02.979380
TRX-25137,user_862@example.com,Keyboard,4,500,2026-02-19 11:19:02.979406
TRX-25138,user_202@example.com,Monitor,4,3000,2026-02-11 11:19:02.979432
TRX-25139,,Laptop,4,15000,2026-02-11 11:19:02.979457
TRX-25140,user_200@example.com,Mouse,5,300,2026-02-04 11:19:02.979483
TRX-25141,,Smartphone,1,8000,2026-02-09 11:19:02.979508
TRX-25142,user_577@example.com,Monitor,2,3000,2026-02-21 11:19:02.979537
TRX-25143,user_150@example.com,Mouse,5,300,2026-02-08 11:19:02.979563
TRX-25144,user_128@example.com,Mouse,3,300,2026-02-07 11:19:02.979589
TRX-25145,user_662@example.com,Monitor,3,3000,2026-02-10 11:19:02.979614
TRX-25146,user_337@example.com,Smartphone,4,8000,2026-02-22 11:19:02.979641
TRX-25147,user_314@example.com,Mouse,2,300,2026-02-16 11:19:02.979667
TRX-25148,user_637@example.com,Smartphone,3,8000,2026-02-12 11:19:02.979693
TRX-25149,user_606@example.com,Smartphone,4,8000,2026-02-05 11:19:02.979719
TRX-25150,,Mouse,1,300,2026-02-12 11:19:02.979744
TRX-25151,user_564@example.com,Monitor,3,3000,2026-02-15 11:19:02.979773
TRX-25152,user_171@example.com,Keyboard,2,500,2026-02-05 11:19:02.979799
TRX-25153,user_657@example.com,Keyboard,1,500,2026-02-15 11:19:02.979825
TRX-25154,user_489@example.com,Smartphone,1,8000,2026-02-12 11:19:02.979854
TRX-25155,user_391@example.com,Headphones,1,1500,2026-02-26 11:19:02.979880
TRX-25156,user_525@example.com,Headphones,1,1500,2026-02-14 11:19:02.979906
TRX-25157,user_811@example.com,Laptop,2,15000,2026-02-09 11:19:02.979932
TRX-25158,user_219@example.com,Keyboard,5,500,2026-02-25 11:19:02.979958
TRX-25159,user_240@example.com,Headphones,1,1500,2026-02-08 11:19:02.979984
TRX-25160,user_981@example.com,Mouse,1,300,2026-02-19 11:19:02.980010
TRX-25161,user_775@example.com,Monitor,2,3000,2026-02-24 11:19:02.980036
TRX-25162,user_148@example.com,Mouse,4,300,2026-02-14 11:19:02.980064
TRX-25163,user_738@example.com,Mouse,1,300,2026-02-14 11:19:02.980090
TRX-25164,user_476@example.com,Headphones,3,1500,2026-02-11 11:19:02.980116
TRX-25165,user_104@example.com,Headphones,4,1500,2026-02-17 11:19:02.980141
TRX-25166,user_663@example.com,Smartphone,5,8000,2026-02-25 11:19:02.980167
TRX-25167,user_997@example.com,Smartphone,2,8000,2026-02-03 11:19:02.980193
TRX-25168,user_754@example.com,Laptop,2,15000,2026-02-21 11:19:02.980219
TRX-25169,user_290@example.com,Monitor,4,3000,2026-02-27 11:19:02.980245
TRX-25170,user_490@example.com,Headphones,5,1500,2026-02-25 11:19:02.980271
TRX-25171,user_646@example.com,Monitor,3,3000,2026-02-20 11:19:02.980297
TRX-25172,user_949@example.com,Laptop,4,15000,2026-02-03 11:19:02.980323
TRX-25173,user_485@example.com,Headphones,1,1500,2026-02-05 11:19:02.980348
TRX-25174,user_527@example.com,Keyboard,5,500,2026-02-20 11:19:02.980377
TRX-25175,user_686@example.com,Monitor,5,3000,2026-02-10 11:19:02.980404
TRX-25176,user_563@example.com,Mouse,2,300,2026-02-05 11:19:02.980432
TRX-25177,,Laptop,5,15000,2026-02-10 11:19:02.980458
TRX-25178,user_414@example.com,Laptop,5,15000,2026-02-12 11:19:02.980484
TRX-25179,user_247@example.com,Headphones,4,1500,2026-02-20 11:19:02.980510
TRX-25180,,Headphones,2,1500,2026-02-28 11:19:02.980535
TRX-25181,user_397@example.com,Laptop,2,15000,2026-02-18 11:19:02.980564
TRX-25182,user_383@example.com,Smartphone,3,8000,2026-02-21 11:19:02.980590
TRX-25183,user_959@example.com,Keyboard,1,500,2026-02-07 11:19:02.980616
TRX-25184,user_880@example.com,Headphones,1,1500,2026-02-18 11:19:02.980642
